ZONECODE,ITEM_CODE,DESCRIPTION,ITEM_SPECIFICATION
99,30010548,"COMPENSATING RING SIZE: 4 X DIA.172/DIA.248 TO DRG. No. ICF/SK-0-0-042, ITEM NO.1, ALT. NO.'f/3' OR LATEST.",
5,30010548,Compensating Ring 6 mm x ?250/180 mm,Material Specification No: IS-2062 42W or latest.
10,30010548,"Compensating ring for axle box to ICF Drg. No. T-0-1-621, Alt. C/2.",
15,30010548,"Compensating Ring 12mm thick to ICF drg.No. T-0-0-602 Alt K,item 9, Material Specn IS 2062/2006 (Amdt 1/2009) Grade E250 Cu-C",
12,30010550,"SPECIAL SCREW TO IRS T-0-1-616, ALT.-15/I.",
9,30010550,"""SPECIAL SCREW FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG.No.T-0-1-616,Alt.l/15, ITEM NO.1.""",1020
3,30010550,SPECIAL SEREW  FOR AXLE BOX GUIDE ARRENGEMENT TO ITEM NO.2 OF ICF/DRG.NO.T-0-1-616 ALT (H)&(12) MAT & SPEC AS PER DRG.,
13,30010550,Special Screw Vent Screw for Axle Box Guide Arrangement TO ICF  DRG.No.T-0-1-616 Alt. l/15 item No 2. Material and specification as per drg.,
16,30010550,AIR VENT SCREW TO Drg.NO. T-0-1-616 ALT.15/l,
13,30010561,"Sealing Washer  for Axle Box Guide Arrgt. to  Drg.No.T-0-1-629 with Alt.c/16,  Material and specification as per drg.",
2,30010561,"SEALING WASHER FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. T-0-1-629, ALT. NO.- c/16 or latest. (Note : ALTERNATIVE MATERIAL LEATHER TO IS : 3020-76 FCTS QUALITY WILL BE CONSIDERED AS TECHNICALLY SUITABLE OFFER IF NO OFFER TO SPEC. Cu-Asb IS RECEEIVED.)",
9,30010561,"Sealing Washer for Axle Box Guide Arrgt.to ICF  Drg.No.T-0-1-629 Alt.c/16,Confirming to material specn.Cu-Asb.alternatively Leather to IS:3020-76 FCTS Quality may be accepted.",NO-T-O1-629
99,30010561,"SEALING WASHER FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. T-0-1-629, ALT. NO.- c/16 or latest. (Note : ALTERNATIVE MATERIAL LEATHER TO IS : 3020-76 FCTS QUALITY WILL BE CONSIDERED AS TECHNICALLY SUITABLE OFFER IF NO OFFER TO SPEC. Cu-Asb IS RECEEIVED.)",
10,30010561,"Sealing washer for axle box guide arrangement to ICF Drg. No. T-0-1-629,alt-C/16.  Firm's Offer: Material to be made from Leather i.e. IS:3020-76 FCTS quality.",
8,30010603,"PROTECTIVE TUBE COMPETE FOR AXLE BOX GUIDE ARRANGEMENT.ICF'S DRG. NO. T - 0 - 1 - 610, ALT.X/13, ITEM 1& 3 IN ASSEMBLED CONDITION, MATL. & SPECN. AS PER DRAWING.",
5,30010603,Protection tube,
11,30010603,TUBE PROFECTIVE COMPETE,
9,30010615,"""SCREWING PIECE FOR STOP SCREW ON BOGIE FRAME TO ICF DRG NO T-0-3-640 ALT n/17 ITEM NO.2.""",T/0/3/640
3,30010615,COMPENSATING RING,
4,30010615,COMPENSATING RING 4 x PHY172 x PHY248 FOR AXLE BOX SUSPENSION  BG TO ICF DRG. NO. ICF/SK-0-0-042 ALT f-/3 ITEM  1  MATL. & SPECN. AS PER DRAWING.,
13,30010615,"COMPENSATING RING FOR AXLE BOX GUIDE ARRANCEMENT AND BOLSTER SUSPENSION FOR AC COACHES TO ICF DRG. NO. T-0-0-602 ALT /k, ITEM NO. 11.",
15,30010615,"Compensating ring for axle box guide arrangement to ICF Drg.no.ICF/SK-O-O-O42 alt f/3 , item No.1.",
4,30010627,"DUST SHIELD SIZE 2 x phy153 FOR AXLE BOX GUIDE ARRGT. TO ICF DRG. NO. T-0-1-619, Alt. k/13, Item-1. MATL. & SPECN.-IRS M-41/97 WITH AMNDT. SLIP NO. 2 OF MARCH 2006.",
12,30010627,DUST SHIELD FOR AXLE BOCX  GUIDE ARRANGMENT TO IRS DRG. NO. T-0-1-619 ALT 13 & k  MATERIAL & SPECIFICATION IRS- M-41-97.,
1,30010627,DUST SHIELD FOR AXLE BOX GUIDE ARRANGMENT TO ICF DRG. NO. T-0-1-619 ALT-m/13. ITEM NO. 1. MTRL AND SPECN AS PER DRG.,
16,30010627,DUST SHIELD FOR AXLE BOX GUIDE ARRANGEMENT TO DRG. NO.-,
7,30010639,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG NO:T-0-1-608, ITEM:1, ALT:l/11, (small L/11).",
4,30010639,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRGT.TO ICF DRG. NO. T-0-1-608, ALT. l/11, ITEM-1. MATL. AND SPECCN. IS:2062/2006, GRADE E250 Cu,Fe410W",
10,30010639,"Top Spring Seat axle box guide arrangement, Drg. No.-T-0-1-608, Alt-l/11, item-1, Spec-IS:2062/2006 E 250 Cu (Fe 410w) Quality-C",
15,30010639,Top spring seat for axle box guide arrangement to ICF Drg.No.T-0-1-608 item-1 alt. l/11. specification as per drawing.,
5,30010640,"Compensating Ring ( Axle Box ) 4 x ?250 x ?180  / BG-ICF,",Mat.Specification : IS:2062 /2011 E 250 Quality C
3,30010652,PROTECTIVE TUBE COMPLETE FOR AXLE BOX GUIDE ARRGTT TO ITEM 1&3 (IN ASSEMBLED POSITION)OF ICF DRG.NO. T-0-1-610 ALT T&10.MAT & SPECN.AS PER DRG.,
13,30010664,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT BG TO DRG. NO. DL-0-1-103 ALT  z/14 COL.-II, ITEM NO. 1 AND 2, MATERIAL AND SPECIFICATION AS PER DRG. THE  NAME OF MANUFACTURER, YEAR AND MONTH OF MFG MUST BE MENTIONED ON ITEM IN 10MM SIZE READABLE.",
7,30010664,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG NO:DL-0-1-103, COL-II, ALT:y/14.",
6,30010664,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO DRG NO.DL-0-1-103, ALT.z/14.",
9,30010664,LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG.NO.DL-0-1-103 ALT - y/14. COL II.,DRG NODL0-1-10
3,30010664,LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT FOR T / C TO DRG. NO. DL - 01 -103 ALT. S / 13 OR  LATEST '',
4,30010664,"LOWER SPRING SEAT  FOR AXLE BOX GUIDE ARRGT. TO ICF  DRG. NO. DL-0-1-103. ALT. y/14. ITEM 1&2, COL-II SPECN. AS PER DRG.",
16,30010664,Lower spring seat for axle box guide arrangement  to drg. no.-,
12,30010664,Lower Spring Seat for Axle Box Guide Arrangement to Drg. No. DL-O-1-103 ALT- 14 and z.,
5,30010664,Lower Spring Seat  with tube for Axle Box Guide Arrangement BG,Specification : As per drg.
15,30010664,Lower Spring Seat for Axle Box Guide Arrangement consisting of Item-1 & Item-2 to ICF Drg. No. DL-0-1-103 Alt y/14  Col-II,
3,30010676,LOWER SPRING,
14,30010676,"LOWER SPRING SEAT TO DRG.NO.DL-0-1-103,COL.II, ALT`z'. THE MANUFACTURER'S NAME,MONTH AND YEAR OF MANUFACTURING SHALL BE PUNCHED ON THE ITEM FOR IDENTIFICATION.",
7,30010676,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG NO:DL-0-1-103, COL-II, ALT:z/14.",
24,30010676,LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRGT. as per CC01103 ALT b,
3,30010688,DUST SHEET,
24,30010688,DUST SHIELD FOR AXLE BOX GUIDE ARRANGEMENT as per CC01105 ALT.'c',
2,30010731,spring helical for axle box,
99,30010731,spring helical for axle box,
5,30010731,Helical Spring,RDSO Specification No:
10,30010731,Spring helical for axle box WLRRM,
2,30010743,"HELICAL SPRING  CENTRELESS GROUND  TO ICF'S DRG. NO. WTAC-0-1-202, ALT. NO."" q/8"" OR LATEST AND RDSO'S SPECN. NO. WD-01-HLS-94(REV-3) OF  JANUARY 2009 OR LATEST",
7,30010743,"HELICAL SPRING [Dia 33.5x4221mm) Centreless ground for Axle box guide arrangemen confirming to RDSO Specn. No. WD-01-HLS-94 (Rev.3) to ICF Drg. No. WTAC-0-1-202, Item.1, alt. r/8",
9,30010743,"""AXLE BOX HELICAL SPRING FOR AC COACH TO ICF DRG. NO WTAC-0-1-202, ALT q/8 & CONFORMING  RDSO SPECIFICATION NO.WD-01-HLS-1994 [REV.3 OF   JAN.09][RSK CODE NO.A 03]",W 3TACO 120201
99,30010743,"HELICAL SPRING  CENTRELESS GROUND  TO ICF'S DRG. NO. WTAC-0-1-202, ALT. NO."" q/8"" OR LATEST AND RDSO'S SPECN. NO. WD-01-HLS-94(REV-3) OF  JANUARY 2009 OR LATEST",
3,30010743,"HELICAL SPRING ( CENTERLESS GROUND )  DRAWING NO. WTAC-0-1-202 Alt. ( q ) & ( 8 )   Specification:WD-01-HLS-94,(Rev-3)",
4,30010743,HELLICAL SPRING CENTERLESS GROUND TO ICF,
8,30010743,"HELICAL SPRING FOR CENTRELESS GROUND FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. WTAC - 0 - 1 - 202, ALT.N/8, IT.1, MATL & SPECN. AS PER DRAWING WITH LATEST SPECIFICATION & CONFIRMING TO RDSO'S SPECN. WD - 01/HLS/94, REV.2/FEB2004 WITH AMENDMENT.2 OF JUNE 2004",
10,30010743,HELICAL SPRING FOR A/BOX,
13,30010743,"HELICAL SPRING FOR AXLE BOX  BG/ AC  TO ICF DRG.No.WTAC-0-1-202 Alt. r/8 , OR LATEST MATERIAL AND SPECIFICATION AS PER RDSO Spec. NO.  WD-01-HLS-94 REV.-3 OR LATEST .",
15,30010743,"Helical Spring (AC) for axle box Guide arrangment to ICF Drg No.  WTAC-0-1-202 alt q/8  to RDSO Ref Drg No. WD-01-HLS/94, Rev-02. Feb 04 amend-5",
11,30010743,HELICAL SPRING FOR AXLE BOX,
24,30010743,HELICAL SPRING FOR AXLE BOX (YELLOW BAND) OF AC/SG& ART/TV as per AW01101 ALT. 'b' AND RDSO SPEC.  NO.  WD-01-HLS-94 REV. 3,
2,30010755,washer rubber (lower),
13,30010755,"High Capacity Thermoplastic Polyster Elastomer Hytrel Lower Washer  To  RDSO DRG. NO.CG-K-4059 with Alt.-4, Material must confirm to RDSO SPEC. C-K409 with Rev.- 2 and Amendment slip No.3 of Sep.2010.",
7,30010755,THERMOPLASTIC POLYESTER ELASTOMER [ HYTREL]  LOWER WASHER FOR PRIMARY SUSPENSION CONFORMING TO RDSO SPEC.NO.C-K409 [ REV.2]  AMENDMENT SLIP NO.3 OF SEPTEMBER 2010 TO RDSO DRG.NO.CG-K4059 ALT-4.,
9,30010755,High Capacity thermoplastic Polyster  Elastomer (Hytrel) Lower Washer for Primary   Suspension to RDSO Drg.No.CG-K-4059 Alt.4 conforming to RDSO Specification No.-C-K-409 (Rev.2) with amendment slip No. 2 of Dec-2009.,RDSO R64-78
3,30010755,THERMOPLASTIC POLYESTER ELASTOMER. [HYTREL] LOWER WASHER FOR PRIMARY SUSPENSION . Drawing No. RDSO/ CG-K4059  alt.[4]   SPECICAFITION. C-K409 [REV-2] [AMNDT-3],
8,30010755,"HYTREL LOWER WASHER FOR PRIMERY SUSPENSION TO RDSO'S DRAWING NO. CG - K4059, ALT.1, MATL. & SPECN. RDSO'S SPECIFICATION NO.C - K409 (REV. 1)/06.",
12,30010755,"Lower Rubber Washer for Axle Box Guide Arrangement to Drg NO T-0-1-601 ALT.- 15 And U TO RDSO Specn No. R-64/98, Rev.2 of Dec. 2005.",
10,30010755,"Thermoplastic polyster elastomer [Hytrel] lower washer for primary suspension or main line coaches to RDSO drg. no. CG- K4059, Alt.- 4 and Specn No. C-K409, Rev.2 of Dec. 08 with amendment 03 of Sept. 10.",
5,30010755,Hytrel Lower  Washer  with Top and Bottom Liner for primary suspension.,Mtl. Specn : C-K 409 ( Rev-2 ) Amend-3 & for Liner  as per Drg.
6,30010755,"THERMOPLASTIC POLYESTER ELASTOMER (HYTREL) LOWER WASHER FOR PRIMARY SUSPENSION OF AXLE BOX GUIDE ARRANGEMENT TO RDSO DRG.NO. CG-K-4059, ALT.4 AND SPECN. C-K 409 (REV.2) WITH AMENDMENT NO.3 OF SEP-10 .",
4,30010755,"THERMOPLASTIC POLYESTER ELASTOMER HYTREL UPPER WASHER FOR PRIMARY SUSPENSION OF MAIN LINE BG COACHES TO RDSO DRG.NO.CG-K4058 ALT.3 AND RDSO SPECN No. C-K409, REV.2 WITH AMDT. SLIP NO. 3 OF DEC. 2010.",
99,30010755,washer rubber (lower),
15,30010755,"High capacity Thermoplastic polyester Elastomer (Hytrel) Lower Washer for primary suspension of BG Mainline coaches to specification No. C-K-409 (Rev-2 of December 2008 with amendment slip no.3 of Sep 2010) and confirming to RDSO Drg. No. CG-K-4059, Alt.4",
11,30010755,"HIGH CAPACITY HYTREL LOWER WASHER, DRG/SPECN: DRG/SPECN: RDSO SPECN. C-K409 (REV-1), RDSO DRG NO. CG-K4059, ALT NO. 1","SPECN. C-K409 (REV-1),"
16,30010755,"High capacity hytrel washer (Lower) for axle box guide arrangment as per Drg. No. CG-K 4059, Alt-1, to RDSO Specification NO. C-K-409 (REV.1).",
24,30010755,LOWER RUBBER  WASHER FOR PRIMARY SUSPENSION as per CC01126 ALT.'c' AND SPEC.NO. R-64 (REV.02),
2,30010767,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. DL-0-1-103, COL.-II, ALT. NO.- y/14.",
99,30010767,"LOWER SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. DL-0-1-103, COL.-II, ALT. NO.- y/14.",
3,30010767,"LOWER SPRING SEAT, FOR AXLE BOX GUIDE ARRGT.  DRAWING NO.DL-0-1-103, alt. [ z ] AND [ 14 ]",
10,30010767,"Lower spring seat for axle box guide arrangement to ICF drg. no. DL-0-1-103, Col. II, Alt.- Z/14.",
24,30010834,HELICAL SPRING FOR AXLE BOX OF 13T as per CC01129 ALT.'c'  AND RDSO SPEC.  NO.  WD-01-HLS-94 REV. 3,
7,30010846,"RUBBER PACKING RING FOR AXLE BOX GUIDE ARRANGEMENT [MANUFACTURER'S INITIALS CAN BE MOULDED] TO ICF DRG NO: T-0-1-632, ALT: d/7. (SHELF LIFE  ITEM.SHELF LIFE 15 MONTHS) SUPPLY SHOULD NOT BE MORE THAN ONE YEAR QUANTITY AT A TIME.",
3,30010846,"RUBBER PACKING RING FOR AXLE BOX GUID  ARRANGEMEMT,AS PER ICF DRG.NO.: T-0-1-632 ALT d / 7.",
15,30010846,RUBBER PACKING RING FOR AXLE BOX GUIDE ARRANGEMENT(manufacturers intial can be moulded) to ICF Drg.No.T-0-1-632 alt d/7. Shelf life period:09 to 12 months from the date of manufacturing.,
2,30010858,"DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. T-O-1-607, ITEM NO.-1, ALT. NO.-j/15 OR LATEST.",
13,30010858,DUST SHIELD SPRING FOR AXLE BOX GUIDE  ARRANGEMENT TO  DRG N0. T-0-1-607 ALT.j/15 MATERIAL AND SPECIFICATION AS  PER TENDERED DRG.,
7,30010858,"DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG NO:T-0-1-607, ALT: k/15",
9,30010858,DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG N0. T-0-1-607.Alt.j/15.,T-0160701
3,30010858,"DUST SHIELD SPRING, FOR AXLE BOX GUIDE ARRGT. DRAWING NO. T-0-1-607, alt. [ j ] AND [ 15 ]",
4,30010858,DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRGT. TO ICF DRG. NO. T-0-1-607 ALT. j/15. MATERIAL AND SPECIFICATION AS PER DRG.,
99,30010858,"DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRANGEMENT TO ICF'S DRG. NO. T-O-1-607, ITEM NO.-1, ALT. NO.-j/15 OR LATEST.",
5,30010858,Dust Shield Spring ?4x3035mm approx.for Axle Box Guide Arrangement,"Material Specification  IS:4454 - 2001,Part-I, Gr- 3 ,"
14,30010858,"Spring Dust Shield to ICF Drg. No. T-0-1-607, Alt. F/10. Mat. and Spec. as per drg.",
6,30010858,DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRGT. TO DRG.NO. T-0-1-607 ALT.k/15.,
12,30010858,"Dust Shield Spring Axle Box Guide Arrangment to ICF Drawing No.T-O-1-607, Alt-J & 15. MATERIAL AND SPECN AS PER DRAWING.",
10,30010858,"Dust shield spring for axle box guide arrangement to ICF drg. no. T-0-1-607, Alt.- J/15.",
16,30010858,DUST SHIELD SPRING FOR AXLE GUIDE ARRANGEMENT TO DRG. NO.-,
15,30010858,Dust  shield spring for axle box guide arrangement to ICF Drg.No.  T- 0- 1- 607 alt j/15 .,
24,30010858,DUST SHIELD SPRING FOR AXLE BOX GUIDE ARRGT. as per CC01106 ALT c,
7,30010860,SPRING SEAT TOP FOR AXLE BOX GUIDE ARRANGEMENT,
1,30010860,TOP SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG. NO. T-0-1-608. ALT-l/11. ITEM NO. 1. MATERIAL AND SPECIFICATION AS PER DRG.,
3,30010860,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRGTT. DRG. NO: T-0-1-608, alt [L] AND [11] ITEM-1",
16,30010860,"Top Spring Seat for Axle Guide Arrangement to drg. no.- T-0-1-608 alt-11 & l, item 1, IS: 2062-99 Gr. Fe 410 Cu. WC OR IS: 2062/2006 Gr. E 250 cuc.",
12,30010860,"Top Spring Seat for Axle Box Guide arrangement To ICF Drg.No. T-0-1-608, Alt.11 & L.",
2,30010860,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRGT. TO ICF'S DRG. NO.T-0-1-608,ITEM NO -1,ALT. NO. -'l/11'.OR LATEST.",
5,30010860,Top Spring Seat 6 x ?265 for  Axle Box Guide  Arrangement,Material  Specification  : IS 2062:2011 Grade E 250 Quality C
6,30010860,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRANGEMENT TO DRG NO. T-0-1-608.ALT-1/11, ITEM.1.",
99,30010860,"TOP SPRING SEAT FOR AXLE BOX GUIDE ARRGT. TO ICF'S DRG. NO.T-0-1-608,ITEM NO -1,ALT. NO. -'l/11'.OR LATEST.",
2,30010871,washer rubber (upper),
7,30010871,"THERMOPLASTIC POLYESTER ELASTOMER [HYTREL] UPPER WASHER FOR PRIMARY SUSPENSION CONFIRMING TO RDSO SPEC NO.C-K409[REV-2] AMENDMENT SLIP NO.3 OF SEPTEMBER 2010.  TO RDSO.DRG NO/CG-K4058 ALT-3. SHELF LIFE not specified, warranty 30 months from the date of supply.",
6,30010871,THERMOPLASTIC POLYESTER ELASTOMER (HYTREL) UPPER WASHER FOR PRIMARY SUSPENSION OF AXLE BOX GUIDE ARRANGEMENT TO RDSO DRG.NO. CG-K-4058 ALT.3 AND SPECN. C-K 409 (REV.2) WITH AMENDMENT NO.4 OF AUG-2016.,
3,30010871,Thermoplastic Polyester Elastomer [HYTREL]  Upper Washer for Primary Suspension. Drawing No. RDSO/CG- K 4058 alt. [3]  Specification: C-K 409[Rev.-2] [amndt.-3],
4,30010871,UPPER RUBBER WASHER  FOR AXLE BOX GUIDE ARRGT.TO ICF        -I,R-64/98 REV-2)
99,30010871,washer rubber (upper),
8,30010871,"HYTREL UPPER WASHER FOR PRIMERYSUSPENSION TO RDSO'S DRAWING NO. CG - K4058, ALT.1, MATL. & SPECN. NO. C- K409 (REV.1)/06",
5,30010871,"Hytrel Upper  Washer for primary suspension,",RDSO Specn . No.- C-K409 ( Rev-2) Amend-3
12,30010871,"Upper Rubber Washer for axle box guide arrangement to IRS/ICF Drawing No. T-0-1-609 alt.[q] & 11 and to RDSO Specn No R-64-98, Rev.2 of Dec-05.",
10,30010871,"Thermoplastic polyster elastomer [Hytrel] upper washer for primary suspension of main line coaches to RDSO drg. no. CG- K4058, Alt.- 3 and RDSO Specn No. C-K409, Rev.2 of Dec. 08 with amendment 03 of Sept. 10.",
11,30010871,UPPER RUBBER WASHER,
16,30010871,"Hytrel Upper washer for primary suspension to RDSO Drg. No.- CG-K4058, Alt-1, Item No.-1.",
15,30010871,Hytrel Upper washer for primary suspension  to RDSO Drg.NO.CG-K-4058 alt-3 and to RDSO specn C-K409  Rev-2 item 1,
24,30010871,UPPER RUBBER WASHER FOR AXLE BOX GUIDE ARRGT. as per CC01127 ALT b AND AMENDMENT NO. 2 OF SEPTEMBER 2002 TO SPECIFICATION NO.R-64/98 (REVISION 1),
3,30010883,COMPANSATING RING FOR AXLE BOX GUIDE ARRANGEMENT  TO ICF DRG. NO. DL-0-1-105 Alt. 'c / 8'.,
6,30010883,COMPENSATING RING  FOR AXLE BOX GUIDE ARRANGENENT  DL-0-1-105  COL.II  ALT-C/8.,
16,30010895,"SET OF HYTREL UPPER AND LOWER WASHER FOR PRIMARY SUSPENSION.  ONE SET CONSISTING 16 NOS UPPER AND 16 NOS LOWER WASHER TO RDSO SPECIFICATION C-K-409 (REV-2), RDSO Drg.No.CG-K-4058, ALT-3, ITEM-1 AND Drg.No. CG-K-4059, ALT-4, ITEM-1,2&3.(16 Nos. Each).",
12,30010895,"SET OF HYTREL UPPER & LOWER WASHER FOR PRIMARY SUSPENSION. ONE SET CONSISTING 16 NOS. UPPER & 16 NOS. LOWER WASHER TO RDSO DRG.NO. CG-K4058, ALT-3 ITEM 1 & DRG.NO. CG-K4059, ALT-4 ITEM-1,2 & 3 (16 NOS. EACH). MATERIAL SPECIFICATION is as per Drg.",
13,30010901,PROTECTIVE TUBE POLYACETAL FOR AXLE BOX GUIDE ARRANGEMENT TO   DRG.NO. T-O-1-648  ALT. e  MATERIAL AND SPECIFICATION AS PER DRG.,
7,30010901,"Protective tube [polyacetal]  for axle box guide arrangement conforming to RDSO spec No:RDSO/2009/CG-03 amendment slip No.1 of July 2013 to ICF.Drg.No.T-0-1-648, Alt.f/Nil.",
6,30010901,,
1,30010901,"PROTECTIVE TUBE COMPLETE FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRG. NO. T-0-1-610. ALT-13/x, COL-II OR ALTERNATIVELY INJECTION MOULDED POLYACETAL PROTECTIVE TUBE TO ICF DRG. NO. T-0-1-648, ALT-f/Nil, AS PER RDSO STR NO. RDSO/2009/CG-03, AMENDMENT SLIP NO. 1 OF JULY 2013.",
9,30010901,"PROTECTIVE TUBE COMPLETE ASSEMBLY AS PER  RCF DRG.NO.CC-01109 ALT-c.AND MATERIAL AS  PER RCF DRG.NO.= 1) CC 01119, ALT.a.AND   2)CC01128 ALT.a.  NOTE : MATERIAL FOR ITEM NO.1=IS:1161-1998: (REAFFIRMED-2003)GRADE-ERW-YST-210 AND FOR ITEM NO.2=IS-513-2008,WITH AMND.NO.1 OF JULY-2010,DESIGNATION-CR1-GRADE-440  IS ACCEPTABLE.",T-0-1-610
3,30010901,PROTECTIVE TUBE COMPLETE FOR AXLE BOX GUIDE ARRANGEMENT TO DRG.NO T-O-1-610 ALT X /13.,
5,30010901,"Protective Tube (Polyacetal) Complete for Axle Box Guide Arrangement,",Mat.Spec.-RDSO Spec.-RDSO/2009/CG-03
12,30010901,PROTECTIVE TUBE[POLYACETAL] FOR AXLE BOX GUIDED ARRANGEMENT TO ICF DRG.NO. T-0-1-648. ALT- 'f' RDSO/SPECN. RDSO/2009/CG-03[LATEST REVISION].,
16,30010901,"Protective tube (Polyacetal)  for axle box guide arrangement to ICF drg. no T-0-1-648, Alt. 'f'  RDSO Specn. RDSO/2009/CG-03 (Latest Revision)",
15,30010901,"Injection moulded polyacetal protective tube for axle box arrangement to ICF Drg. No. T-0-1-648, Alt-d/nil or latest and RDSO Specification No. RDSO/2009/CG-03 (Rev.0 of April 2009) or latest.",
3,30010913,PROTECTING TUBE,
24,30010913,PROTECTIVE TUBE ASSEMBLY as per CC01109 ALT c,
3,30010937,"GUIDE BUSH, FOR AXLE BOX GUIDE ARRANGEMENT DRAWING NO. T-O-1-634, ITEM-2 alt. (k) &(7)  Specification :- C-8215[Rev-2] amendment-1,",
8,30010937,"GUIDE BUSH FOR AXLE BOX GUIDE ARRGT.IN DESPOT OF ICF COACHES TO DRG. NO. RDSO'S SK. 84102, ALT.5, IT.1, STEP SIZE 'A', MATERIAL & SPECIFICATIO : ACETAL HOMOPOLYMER RDSO'S STR - C - 8215 (REV.2)",
5,30010937,"Guide Bush / BG-ICF for Axle Box Guide Arrangement,","Material Specification : Acetal Homopolymer, C-8215(Rev-2)"
11,30010937,GUIDE BUSH,
13,30010962,CIRCLIP A-115 FOR MODIFIED AXLE BOX GUIDE ARRANGEMENT TO ICF DRG. NO. ICF/SK-0-1-182.Alt-e item no. 3. MATERIAL AND SPECIFICATION AS PER DRG.,
9,30010962,"SPRING.CIRCLIP FOR AXLE BOX GUIDE ARRANGEMENT TO ICF DRAWING NO.ICF/SK-0-1-182.ALT-e, ITEM NO. 3.",T-1-614
5,30010962,Spring clip BG,BIS Specification No: IS-727-C-60 Grade-3
1,30010962,"CIRCLIP A-115 TO ICF/SK-0-1-182, ALT-e/NIL. ITEM NO. 3. MATERIAL AND SPECN: AS PER DRG.",
16,30010962,CIRCLIP A115 TO DRG NO sk-0-1-182 ALT D. ITEM 3 TO IS 3075-86 PART-1.,
13,30010974,GUIDE CAP FOR AXLE BOX ARRANGEMENT TO CWM/PL'SDRAWING NO. C/AB-104/C.ALT NIL,
7,30010974,"GUIDE CAP FOR AXLE BOX GUIDE TO RDSO DRG NO:RDSO/SK-85070, ITEM-3, ALT-3.",
12,30010974,Guide cap for Axle box guide arrangement to ICF drg no.T-O-1-615 alt.11 & y.,
1,30010974,Guide cap for Axle box guide arrangement to IRS drg no.MISK-SK-2646.ALT.NO.1.,
9,30010974,GUIDE CAP FOR AXLE BOX ARRANGEMENT TO CWM/PL'S DRAWING NO. C/AB-104/C.ALT NIL,T0260201
3,30010974,GUIDE CAP FOR TRAILER COACH AXLE BOX GUIDE ARRANGMENT TO ICF DRG.NO.T -0 - 615  ALT. W / 10 '',
4,30010974,GUIDE CAP FOR MODIFIED SECURING ARRANGT TO ICF                   -I,
16,30010974,GUIDE CAP FOR AXLE GUIDE ARGT. TO DRG. NO.-,
5,30010974,Guide Cap /BG-ICF,"Material specification  IS:1875 ,St Cl-2"
6,30010974,"GUIDE CAP WITH SECURING ARRANGEMENT  ITEMS.1 TO 5 OF J AND TD.CW.PER.SR.DRG.NO.SK-708,ALT-NIL.",
2,30010974,"GUIDE CAP FOR ICF COACHES TO R.D.S.O'S SK.-85070, ITEM NO.- 3(THREE).OR LATEST.",
99,30010974,"GUIDE CAP FOR ICF COACHES TO R.D.S.O'S SK.-85070, ITEM NO.- 3(THREE).OR LATEST.",
10,30010974,"Cap guide for axle box guide arrangement to drg. no. T-0-1-636, Alt.- b/4.",
15,30010974,Guide cap for Axle box guide arrangement to IRS drg no.MISK-SK-2646.ALT.NO.1.,
6,30010998,,
2,30011012,"SPECIAL SCREW FOR AXLE BOX GUIDE ARRGT. TO ICF'S DRG. NO. T-0-1-616, ITEM. NO. 1, ALT. NO.l/15 OR LATEST.",
13,30011012,SCREW SPECIAL,
7,30011012,"Special screw  M16 for axle box guide arrangement to ICF Drg No: T-0-1-616, Item-2 Alt: l/15 [Small L/15].",
